일시,지점,일최저체감온도,일최고기온,일평균기온,일최저기온,일평균상대습도,일평균풍속,일최대풍속,한파특보,한파영향예보,동파가능지수3h
2021-01-14,파주(99),-12.8,6.1,-1.7,-10,59.6,1.2,3.5,X, ,보통
2021-01-15,북강릉(104),-2.8,13.7,5.6,-1.2,61.9,2,5.4,X, ,낮음
2021-01-15,동해(106),-3.4,15.2,8.4,-0.5,48.8,3.2,9.4,X, ,낮음
2021-01-15,서울(108),-5,9.9,4.5,-0.7,67.4,3,5.8,주의보, ,낮음
2021-01-15,인천(112),-7.9,9.4,4.5,-2,69.5,4.8,7,주의보, ,낮음
2021-01-15,원주(114),-3.2,11.5,4.4,-2.9,68.3,1.4,4.3,X, ,낮음
2021-01-15,울릉도(115),1.3,12.3,8.8,3.4,78.6,4.7,11.3,X, ,낮음
2021-01-15,수원(119),-4.7,11.3,4,-1.6,74.3,2.5,7,X, ,낮음
2021-01-15,영월(121),-4.2,11.9,3,-4.5,63.4,1.1,6.3,X, ,낮음
2021-01-15,충주(127),-5.7,11.8,3.6,-4,70.8,1.5,5.2,X, ,낮음
2021-01-15,서산(129),-4.6,9.8,4.3,-0.2,83,2.8,6.9,X, ,낮음
2021-01-15,울진(130),-2.8,15.7,9,-0.1,57.3,4.1,9.8,X, ,낮음
2021-01-15,청주(131),-1.1,12.4,5,0.3,66.5,1.4,5.1,X, ,낮음
2021-01-15,대전(133),-2.5,13.7,6.1,-0.8,69.5,1.7,5.9,X, ,낮음
2021-01-15,추풍령(135),-5.5,13.5,5.2,-3.5,57.6,2.7,7.6,X, ,낮음
2021-01-15,안동(136),-5.6,11.5,4.3,-4.1,58.1,1.4,5.6,X, ,낮음
2021-01-15,상주(137),-6.1,12.7,3.7,-4.4,59.8,1.4,5.5,X, ,낮음
2021-01-15,포항(138),0,16.7,10.4,2,56.1,2.8,6.4,X, ,낮음
2021-01-15,군산(140),-2.1,13.4,6.2,0.4,79.1,3.4,6.6,X, ,낮음
2021-01-15,대구(143),-1.3,16.1,8.3,0.6,55.6,2,5.4,X, ,낮음
2021-01-15,전주(146),0.1,14.2,7.9,2.2,75.3,2.5,6.1,X, ,낮음
2021-01-15,울산(152),1.7,16.3,10.8,2.8,67.3,2.3,5.5,X, ,낮음
2021-01-15,창원(155),2.2,17.2,9.5,2.7,60.1,0.8,3.3,X, ,낮음
2021-01-15,광주(156),1.2,15.5,7.9,3.4,83.9,1.7,5.6,X, ,낮음
2021-01-15,부산(159),5.8,15.7,11.9,7.2,65.1,4.1,9.3,X, ,낮음
2021-01-15,통영(162),3.1,15,10.3,4.3,77.1,2.3,5.6,X, ,낮음
2021-01-15,목포(165),-0.7,15.2,9.3,4.1,79,4.7,9,X, ,낮음
2021-01-15,여수(168),3.8,14.4,10.2,6,72.3,3.9,10.5,X, ,낮음
2021-01-15,흑산도(169),-1.2,16.3,10.3,5.1,82,8.6,14.9,X, ,낮음
2021-01-15,완도(170),2.2,16.9,9.9,4.1,77.8,2.6,6.6,X, ,낮음
2021-01-15,고창(172),-0.7,14.4,8.8,2.9,76.3,4.8,8.6,X, ,낮음
2021-01-15,제주(184),4.8,18.2,12.1,7.7,67.9,3.6,7.2,X, ,낮음
2021-01-15,진주(192),-1.7,15.6,7.5,-1.9,74.8,1.2,4.4,X, ,낮음
2021-01-15,양평(202),-5,9.8,2.1,-4,73.1,1.3,5.6,X, ,낮음
2021-01-15,이천(203),-4.6,11.3,2.3,-3.8,77,1.4,5,X, ,낮음
2021-01-15,인제(211),-8.2,9.3,1.7,-6.4,65,1.9,6,X, ,낮음
2021-01-15,홍천(212),-7.1,8.9,1.4,-5.5,68.5,1.1,3.8,X, ,낮음
2021-01-15,태백(216),-7,7.9,4.1,-5.7,65.3,3.3,8,X, ,낮음
2021-01-15,정선군(217),-8.6,10,1.8,-6.4,62.6,3,10.6,X, ,낮음
2021-01-15,제천(221),-7.7,10.3,2.7,-6.1,70.4,1.5,6.9,X, ,낮음
2021-01-15,보은(226),-5.9,12.8,3.5,-4.7,72.1,1.2,4.5,X, ,낮음
2021-01-15,천안(232),-4,12.2,3.6,-2.8,76.8,1.6,5.2,X, ,낮음
2021-01-15,보령(235),-1.5,11.4,7.5,1.6,77.1,3.3,7.1,X, ,낮음
2021-01-15,부여(236),-3.1,12.2,3.7,-3.1,77.6,1.1,5.1,X, ,낮음
2021-01-15,금산(238),-5.4,13.6,5.1,-3.7,73.6,1.7,5.5,X, ,낮음
2021-01-15,세종(239),-1.8,12.4,5.3,-0.3,64,1.5,4.1,X, ,낮음
2021-01-15,부안(243),-0.4,13.3,6.6,1.6,84.8,1.7,5.8,X, ,낮음
2021-01-15,임실(244),-3.1,12.5,5.4,-1.4,84,1.5,4.1,X, ,낮음
2021-01-15,정읍(245),-0.2,13.6,8.2,2.3,75,3.1,6.6,X, ,낮음
2021-01-15,남원(247),-3.1,14.4,6.4,-0.4,73.9,2.1,5,X, ,낮음
2021-01-15,장수(248),-5.3,11,5.2,-3.8,80.8,2.6,6.7,X, ,낮음
2021-01-15,영광군(252),-0.9,14.3,8.3,2.9,77.3,3.1,6.7,X, ,낮음
2021-01-15,김해시(253),1,16.7,9.9,3.2,66,1.8,5.9,X, ,낮음
2021-01-15,순창군(254),-4.3,14.2,5.8,-0.9,81.8,2.3,8.2,X, ,낮음
2021-01-15,양산시(257),0.6,16.9,9.6,0.9,73.9,2.6,7.5,X, ,낮음
2021-01-15,강진군(259),-1.8,16.8,7.4,-0.5,78.5,2.9,8.3,X, ,낮음
2021-01-15,장흥(260),-2.4,17,7.3,-1.9,80,1.8,5.7,X, ,낮음
2021-01-15,해남(261),0.2,15.8,8.6,1.4,81.4,2.9,7.5,X, ,낮음
2021-01-15,고흥(262),-1.1,15.9,7.6,-0.7,80.9,1.4,5.7,X, ,낮음
2021-01-15,의령군(263),-2.7,17.4,8.7,-1.7,63.5,2.9,8.5,X, ,낮음
2021-01-15,함양군(264),-8.5,15.2,4.7,-6,70.8,2.6,6.9,X, ,낮음
2021-01-15,진도군ASOS(268),0.5,16.3,11.5,5,75.8,4.3,8.3,X, ,낮음
2021-01-15,봉화(271),-7.9,8.6,2.1,-6.7,71.5,0.8,2.8,X, ,낮음
2021-01-15,영주(272),-7.1,11.4,2.6,-4.5,65,2.3,8.9,X, ,낮음
2021-01-15,문경(273),-7,11.9,3.6,-4.1,59,2.1,7.4,X, ,낮음
2021-01-15,청송군(276),-9.4,13.7,4.4,-6.3,61.4,1.8,4.9,X, ,낮음
2021-01-15,영덕(277),-3,16.1,8.9,-0.5,58.3,3,6.3,X, ,낮음
2021-01-15,의성(278),-5.7,13.9,4.3,-5.7,61.6,1,4.8,X, ,낮음
2021-01-15,구미(279),-4.5,15.1,5.7,-3.4,52.1,0.8,3.2,X, ,낮음
2021-01-15,영천(281),-2.5,15.7,7.1,-1.8,63,1.5,6.4,X, ,낮음
2021-01-15,경주시(283),-5.8,16.6,8.2,-3,60.9,2.7,7.9,X, ,낮음
2021-01-15,거창(284),-6.3,14.6,5.6,-6,67,2.2,7.7,X, ,낮음
2021-01-15,합천(285),-3.6,17.7,7.7,-2.5,63.4,1.2,4.2,X, ,낮음
2021-01-15,밀양(288),-1,16.3,7.7,-1.3,60,0.8,4,X, ,낮음
2021-01-15,산청(289),-7.6,16.7,5.2,-4.6,67.3,1.3,5.4,X, ,낮음
2021-01-15,거제(294),3.3,15.6,10.1,3.7,73.5,1.6,4.5,X, ,낮음
2021-01-15,남해(295),1.3,15.6,9.4,1.8,73.1,1.7,4.7,X, ,낮음
2021-01-15,부천(433),-2.6,9.8,4.5,-1,,1.2,3.2,주의보, ,낮음
2021-01-15,안양(434),-4.1,10.9,5.3,0.3,,2.4,6.6,주의보, ,낮음
2021-01-15,광명(437),-3,10.8,5.5,-0.1,,2.1,4.5,주의보, ,낮음
2021-01-15,군포(438),-4.1,10.4,4.5,-0.3,,2.1,5.4,주의보, ,낮음
2021-01-15,김포(441),-6.4,10.3,4.2,-2.1,,,5.2,주의보, ,낮음
2021-01-15,하남(444),-2.5,10.6,3.7,-3,,0.8,2.8,X, ,낮음
2021-01-15,의왕(445),-3.7,9.6,3.7,-1.6,,1.3,3.3,X, ,낮음
2021-01-15,포천(504),-7.7,9,1.2,-6.3,75,2.2,6,주의보, ,낮음
2021-01-15,가평조종(505),-7.5,8.6,0.3,-6.2,74,1.5,6.5,X, ,낮음
2021-01-15,안성(516),-5.1,11.6,4,-2.7,71,2.6,7.1,X, ,낮음
2021-01-15,간성(517),-6.2,6.9,1.8,-4,73,1.6,3.7,X, ,낮음
2021-01-15,평창(526),-8.9,9.9,0.6,-7.7,65,0.9,5.2,X, ,낮음
2021-01-15,의정부(532),-4.8,,,,,,,주의보, ,낮음
2021-01-15,횡성(536),-6.5,10.6,2.5,-5.7,78,1.9,5.6,X, ,낮음
2021-01-15,고양(540),-4.3,10.8,5.2,-2.7,66,2.5,4.6,주의보, ,낮음
2021-01-15,남양주(541),-4.6,10.7,3.4,-3.5,66,1.8,6.1,X, ,낮음
2021-01-15,안산(545),-3.3,11.5,3.9,-3.6,74,1,3.6,주의보, ,낮음
2021-01-15,경기광주(546),-5.8,9.8,2.6,-1.4,65,2.5,4.9,X, ,낮음
2021-01-15,여주(548),-6.7,11,2.2,-3.2,72,1.5,4.9,X, ,낮음
2021-01-15,용인(549),-3.8,11.4,3.5,-3.2,69,1.6,5,X, ,낮음
2021-01-15,오산(550),-4.3,11.5,4.3,-1.3,63,1.9,4.9,X, ,낮음
2021-01-15,평택(551),-2.9,12.3,4.8,-0.8,72,2.6,6.8,X, ,낮음
2021-01-15,화천(555),-8.8,7.4,-1.6,-7.4,81,0.8,4.3,주의보, ,낮음
2021-01-15,양구(556),-12.4,8.6,-1.5,-9.4,70,1.3,5.5,X, ,보통
2021-01-15,시흥(565),-5,10.9,4.2,-2.6,70,3.3,6.7,주의보, ,낮음
2021-01-15,구리(569),-3.3,10.8,3.8,-2,62,2,6.6,X, ,낮음
2021-01-15,화성(571),-2.8,11.5,5.3,-0.7,63,1.9,4,주의보, ,낮음
2021-01-15,성남(572),-2.2,11.1,4.2,-2.6,65,0.8,2.5,X, ,낮음
2021-01-15,과천(590),-3.8,10.9,3.5,-3.4,77,1.5,5.1,X, ,낮음
2021-01-15,양주(598),-8.4,9.8,2.4,-6.2,68,2.6,6.8,주의보, ,낮음
2021-01-15,단양(601),-5.8,11.8,3.3,-4,67,0.8,3.7,X, ,낮음
2021-01-15,진천(602),-5.7,12.3,3.3,-4.9,74,2.6,7.3,X, ,낮음
2021-01-15,괴산(603),-7,12.3,3.7,-5.6,70,2,5.6,X, ,낮음
2021-01-15,옥천(604),-6.1,13.6,4.3,-4.3,65,1.3,4.3,X, ,낮음
2021-01-15,홍북(608),-4.9,11.3,5.8,-0.7,83,3.1,6.2,X, ,낮음
2021-01-15,공주(612),-6,11.8,3.4,-4.3,75,1.5,4.5,X, ,낮음
2021-01-15,서천(614),-1.8,11.9,4.4,-1.8,80,2.1,6,X, ,낮음
2021-01-15,논산(615),-4.2,13.1,5,-2.6,75,2.1,7.2,X, ,낮음
2021-01-15,당진(616),-2.4,11,5.3,-0.3,80,1.9,5,X, ,낮음
2021-01-15,청양(618),-3.6,11.9,4,-4.5,79,0.7,2.4,X, ,낮음
2021-01-15,음성(619),-7.2,10.6,1.8,-6.8,74,2.9,9.6,X, ,낮음
2021-01-15,증평(623),-4.3,11.4,4.2,-2.2,76,1.8,6.6,X, ,낮음
2021-01-15,태안(627),-4.9,9.6,5.6,-0.3,85,2.9,5.4,X, ,낮음
2021-01-15,예산(628),-2.2,12.7,5.9,0,78,2.7,6.9,X, ,낮음
2021-01-15,아산(634),-3.3,12.5,5.3,-0.8,66,2.8,5.6,X, ,낮음
2021-01-15,계룡(636),-4.8,12.2,4.4,-5.6,76,1.9,6.1,X, ,낮음
2021-01-15,연천청산(652),-7.9,9.4,3.1,-5.3,68,2.1,6.3,주의보, ,낮음
2021-01-15,양양(670),-4.5,12.2,3.3,-2.8,78,2.5,5.6,X, ,낮음
2021-01-15,무안(699),-0.1,14.9,8.1,3.8,84,4,8.3,X, ,낮음
2021-01-15,무주(701),-7.1,12.7,5.1,-4.1,71,2,5.5,X, ,낮음
2021-01-15,익산(702),0.7,13.7,6.8,0.5,80,1.4,4.5,X, ,낮음
2021-01-15,진안(703),-5.9,11,4.9,-3.1,81,2.4,5.7,X, ,낮음
2021-01-15,담양(706),-2.8,15.1,6.7,0.3,88,2.8,6.2,X, ,낮음
2021-01-15,구례(709),-2.3,16.7,7.2,-1.7,75,1.1,4.4,X, ,낮음
2021-01-15,나주(710),-1,15.8,6.9,0.6,86,2.7,7.5,X, ,낮음
2021-01-15,순천시(712),1.4,17,9.1,1.2,69,1.3,5.9,X, ,낮음
2021-01-15,광양읍(713),0.8,16.4,9.2,1.3,77,1.5,4.6,X, ,낮음
2021-01-15,장성(730),-1.8,13.7,5.7,-0.9,85,1.9,5.4,X, ,낮음
2021-01-15,영암(731),0,16.5,9.4,2.6,80,2.7,7.6,X, ,낮음
2021-01-15,보성(732),-3.8,15.6,6.1,-2.7,82,1.5,4.5,X, ,낮음
2021-01-15,완주(734),-4.3,14.1,7.3,-2.1,77,2.5,6.9,X, ,낮음
2021-01-15,김제(737),-2.2,12.9,7,1.8,73,3.4,7.2,X, ,낮음
2021-01-15,화순(741),-0.6,15.8,7.9,1.6,76,2.6,7.8,X, ,낮음
2021-01-15,함평(754),-2,15.3,6.7,1,88,3.1,7.2,X, ,낮음
2021-01-15,곡성(768),-1.5,15.9,6.5,-0.6,72,1.7,5.3,X, ,낮음
2021-01-15,압해도(789),0.2,14.7,8.7,4.3,80,4.2,7.6,X, ,낮음
2021-01-15,영양(801),-6.2,12.3,5.5,-4.2,66,2.2,4.7,X, ,낮음
2021-01-15,성주(810),-5.8,16.1,6.1,-4.3,55,1.5,6.3,X, ,낮음
2021-01-15,고령(812),-4.4,16.8,7.7,-3.5,55,1.2,3.8,X, ,낮음
2021-01-15,청도(813),-5.2,16.4,7.6,-3,59,1.9,5.8,X, ,낮음
2021-01-15,예천(815),-8.1,10.5,3.3,-4.8,54,0.7,3.7,X, ,낮음
2021-01-15,김천(822),-9.6,15.3,4.2,-7.9,61,1.7,5.2,X, ,낮음
2021-01-15,군위(823),-8.5,14.2,4.9,-5.9,60,1.6,5.5,X, ,낮음
2021-01-15,칠곡(825),-3.7,16,7.2,-3,55,1.8,5.7,X, ,낮음
2021-01-15,경산(827),-1.1,16.5,8,-0.8,53,1.5,4.6,X, ,낮음
2021-01-15,삼척(876),-3.1,16,8,-0.8,48,2.5,6.8,X, ,낮음
2021-01-15,속초(90),-4.3,7.8,3.2,-1.2,68.1,2.6,6.4,X, ,낮음
2021-01-15,삼천포(907),0,16.3,9.1,2.2,70,1.9,6.2,X, ,낮음
2021-01-15,고성(918),-2.9,16,7.3,-2.4,73,1.9,6.7,X, ,낮음
2021-01-15,창녕(919),-1.5,17,8,-1.8,64,1.4,7.5,X, ,낮음
2021-01-15,함안(920),-5.2,16.2,7.2,-2.8,71,2.2,7.3,X, ,낮음
2021-01-15,북춘천(93),-9.3,7.3,-0.9,-7.2,77.3,0.8,3.9,X, ,낮음
2021-01-15,하동(932),-0.5,16.2,8.6,0.4,70,1.6,5.2,X, ,낮음
2021-01-15,철원(95),-7.5,8.2,1.1,-6.9,83.5,1.4,5.7,주의보, ,낮음
2021-01-15,동두천(98),-6.1,9.8,3.3,-3.3,72.9,2.6,6.9,주의보, ,낮음
2021-01-15,파주(99),-6.4,10.4,2.2,-3.1,68.1,2.2,5.8,주의보, ,낮음
2021-01-16,북강릉(104),-8.5,6.3,0.3,-4.8,38.5,1.4,3.8,X, ,낮음
2021-01-16,동해(106),-7.1,8,2.1,-2.8,37,2.9,6,X, ,낮음
2021-01-16,서울(108),-16.1,-0.7,-4.9,-8.7,59.3,3.3,5.2,주의보,주의,낮음
2021-01-16,인천(112),-15.9,-2,-5.3,-8.2,59.3,4.4,6.6,주의보,주의,낮음
2021-01-16,원주(114),-9.3,2.2,-2.3,-5.7,61.4,1.7,3.6,X, ,낮음
2021-01-16,울릉도(115),-5.7,6.9,1.4,-0.7,91.1,4.8,11.8,X, ,낮음
2021-01-16,수원(119),-13.7,-0.7,-4.2,-7.3,67.9,3.1,5.3,X,관심,낮음
2021-01-16,영월(121),-10,3.9,-1.5,-5.5,58,2.1,4.1,X, ,낮음
2021-01-16,충주(127),-11.8,1.7,-2.9,-6.4,61.4,2.8,4.7,X, ,낮음
2021-01-16,서산(129),-12.5,0.2,-3,-5.2,63,3.9,6.4,X, ,낮음
2021-01-16,울진(130),-7.5,8.5,2.7,-2.4,37.1,2.9,5.1,X, ,낮음
2021-01-16,청주(131),-10.2,2.5,-2,-5.1,57.5,2.4,4.4,X, ,낮음
2021-01-16,대전(133),-9.5,3.4,-1.1,-4.8,58.6,2.5,4.1,X, ,낮음
2021-01-16,추풍령(135),-14.7,3.4,-2.1,-6.1,54.6,5.5,9.8,X, ,낮음
2021-01-16,안동(136),-11.7,5,-1,-5.6,47.6,3.5,6,X, ,낮음
2021-01-16,상주(137),-11.6,3.9,-1.2,-5.2,52.9,3.3,5.7,X, ,낮음
2021-01-16,포항(138),-6.1,11.6,3.6,-1.6,31.6,3,5.7,X, ,낮음
2021-01-16,군산(140),-9.8,2.4,-1.2,-4.1,64.6,5.1,7.6,X, ,낮음
2021-01-16,대구(143),-8.9,8.3,1.7,-3.3,47.8,3.9,6.1,X, ,낮음
2021-01-16,전주(146),-8.8,2.6,-1.5,-4.5,63.8,3,5.1,X,관심,낮음
2021-01-16,울산(152),-6.5,13.3,3.5,-0.9,42.1,3.1,4.8,X, ,낮음
2021-01-16,창원(155),-4.3,10.9,3.6,-1.6,40.4,2.3,5.8,X, ,낮음
2021-01-16,광주(156),-7.6,3.7,0.3,-2.2,60.9,2.5,4.7,X, ,낮음
2021-01-16,부산(159),-4.9,11.9,5.7,0.1,34.6,3.1,7,X, ,낮음
2021-01-16,통영(162),-5.3,11.8,5,0.2,45.1,3.1,6.1,X, ,낮음
2021-01-16,목포(165),-9.1,4.1,0.8,-1.2,63.1,8.9,11.9,X,관심,낮음
2021-01-16,여수(168),-11.7,9.1,2,-2.4,47.8,8.1,14,X, ,낮음
2021-01-16,흑산도(169),-7.5,5.1,2.3,0.5,70.6,13,15.5,X,관심,낮음
2021-01-16,완도(170),-6.3,5.7,1.8,-0.8,63.1,4.6,7.5,X, ,낮음
2021-01-16,고창(172),-9.4,3,-0.6,-2.6,67.3,5.1,7.4,X,관심,낮음
2021-01-16,제주(184),-2.9,8.6,5.1,2.8,64.6,4.7,6.7,X, ,낮음
2021-01-16,진주(192),-5.7,8.5,2.4,-2.1,48.6,1.3,4,X, ,낮음
2021-01-16,양평(202),-12.4,2.2,-2.7,-6.7,56.6,2.2,3.6,X, ,낮음
2021-01-16,이천(203),-11,1.3,-2.9,-6.6,62.6,2.3,4.2,X, ,낮음
2021-01-16,인제(211),-10,2.9,-2.9,-9.1,54.4,2.1,4.4,주의보, ,낮음
2021-01-16,홍천(212),-11.2,2.3,-2.8,-7.3,54,1.8,3.9,주의보, ,낮음
2021-01-16,태백(216),-13,2,-3.6,-8.3,47.8,1.5,5.7,X, ,낮음
2021-01-16,정선군(217),-13.4,3.8,-2.3,-6.8,51.1,2.6,5.1,X, ,낮음
2021-01-16,제천(221),-12.8,1.7,-3.3,-7.7,65.1,2.3,4.2,X, ,낮음
2021-01-16,보은(226),-9.8,2.3,-2,-5.4,63,2.3,4.6,X, ,낮음
2021-01-16,천안(232),-10.9,1.9,-2.7,-5.5,67.1,2.2,4.4,X, ,낮음
2021-01-16,보령(235),-8.8,1.6,-1.9,-4.3,61.1,2,4.1,X,관심,낮음
2021-01-16,부여(236),-9.1,2.2,-1.7,-4.4,61.5,2.2,4,X, ,낮음
2021-01-16,금산(238),-10,3.2,-1.5,-5,62.6,2.2,4.2,X, ,낮음
2021-01-16,세종(239),-9,2,-2,-5.4,54.9,2,5.2,X, ,낮음
2021-01-16,부안(243),-7.1,2.9,-0.5,-2.9,69.4,2.3,3.8,X, ,낮음
2021-01-16,임실(244),-9.5,1.7,-2.3,-5.5,71.9,1.9,3.8,X, ,낮음
2021-01-16,정읍(245),-8.7,2.7,-1.3,-3.8,67,3.4,5.6,X,관심,낮음
2021-01-16,남원(247),-9,3.2,-1.3,-4.6,65.1,2.1,4.6,X, ,낮음
2021-01-16,장수(248),-12.3,1.8,-3.1,-6.7,69.1,2.4,5.3,X, ,낮음
2021-01-16,영광군(252),-8.5,3,-0.2,-2.1,65.4,4,7,X,관심,낮음
2021-01-16,김해시(253),-7.5,11.8,4.5,-1.1,39.9,3,6.3,X, ,낮음
2021-01-16,순창군(254),-10.3,3,-0.9,-3.6,67.9,4.2,7.5,X, ,낮음
2021-01-16,양산시(257),-4.4,12.4,5.8,0.5,40.3,2.5,5,X, ,낮음
2021-01-16,강진군(259),-7.3,4.4,1.4,-1.5,59.6,4.8,7.8,X, ,낮음
2021-01-16,장흥(260),-7,5,0.9,-2.1,60.9,4.6,7.6,X, ,낮음
2021-01-16,해남(261),-7.5,3.8,0.5,-2.4,64.8,2.8,5,X, ,낮음
2021-01-16,고흥(262),-7,5.6,1.1,-2.3,58.6,3.9,8,X, ,낮음
2021-01-16,의령군(263),-7.3,9.8,3.4,-1.7,45.4,3.2,7,X, ,낮음
2021-01-16,함양군(264),-10,5.3,-0.3,-4.3,55,4.6,8.4,X, ,낮음
2021-01-16,진도군ASOS(268),-6.6,5.3,1.8,-0.4,66.8,6.2,8.7,X,관심,낮음
2021-01-16,봉화(271),-11.2,1.4,-2.7,-7.4,56.8,1.7,5.2,X, ,낮음
2021-01-16,영주(272),-13.4,4.1,-2,-5.9,56.3,5.3,7.1,X, ,낮음
2021-01-16,문경(273),-13,3.1,-2.2,-6,54.5,4.5,7.3,X, ,낮음
2021-01-16,청송군(276),-12.4,5.6,-0.8,-5.9,42.9,3.5,5.6,X, ,낮음
2021-01-16,영덕(277),-10.4,8.7,2,-3,39.9,4,8.7,X, ,낮음
2021-01-16,의성(278),-9.6,5.8,-0.3,-4.4,50.5,2.2,5.2,X, ,낮음
2021-01-16,구미(279),-6.3,6.1,0.9,-3.6,46.4,2,4.3,X, ,낮음
2021-01-16,영천(281),-9.3,7.8,1.6,-3.2,42.1,3.5,5.7,X, ,낮음
2021-01-16,경주시(283),-9.7,10.2,2.4,-2.4,38.4,4.9,8,X, ,낮음
2021-01-16,거창(284),-9.7,6.2,0.2,-4.3,51.3,2.9,5.7,X, ,낮음
2021-01-16,합천(285),-4.7,8.8,3.2,-1.8,44.4,1.6,3.1,X, ,낮음
2021-01-16,밀양(288),-3.4,11.1,3.7,-1.5,38.9,1.5,3.4,X, ,낮음
2021-01-16,산청(289),-8.9,6,0.5,-3.9,48.3,4.4,8.8,X, ,낮음
2021-01-16,거제(294),-3.5,11.9,5.5,0.4,45.1,2,3.9,X, ,낮음
2021-01-16,남해(295),-5,9.2,2.9,-1.6,47.4,2.5,5.2,X, ,낮음
2021-01-16,부천(433),-13.2,-0.9,-4.8,-8.1,,1.2,2.4,주의보,주의,낮음
2021-01-16,안양(434),-15.5,0.3,-3.7,-7.1,,3.1,5.9,주의보,주의,낮음
2021-01-16,광명(437),-13.4,-0.1,-4.1,-7.7,,2.3,3.7,주의보,주의,낮음
2021-01-16,군포(438),-12.5,0,-4.1,-7.7,,1.9,4.1,주의보,주의,낮음
2021-01-16,김포(441),-15.3,-1.3,-5.1,-8.5,,,4.4,주의보,주의,낮음
2021-01-16,하남(444),-11.2,0.3,-4,-7.4,,0.9,2.1,X, ,낮음
2021-01-16,의왕(445),-14.4,-1.1,-5.2,-8.5,,1.6,3,X,관심,보통
2021-01-16,포천(504),-15.2,-0.8,-5.6,-9.8,59,2.1,4.7,주의보,주의,보통
2021-01-16,가평조종(505),-15.9,-0.9,-5.3,-9.6,60,2.2,4.7,X,관심,보통
2021-01-16,안성(516),-12.6,1,-3.7,-6.3,63,3.8,6.4,X, ,낮음
2021-01-16,간성(517),-10.1,4,0.1,-4.3,37,2,3.8,X, ,낮음
2021-01-16,평창(526),-13.4,2.6,-4.2,-9.2,58,1.6,4.9,주의보, ,낮음
2021-01-16,의정부(532),-14.1,,,,,,,주의보,주의,보통
2021-01-16,횡성(536),-11.1,2.1,-2.9,-8.4,65,2.1,4.4,주의보, ,낮음
2021-01-16,고양(540),-14.8,-0.6,-5.3,-9.6,55,2.1,4.4,주의보,주의,낮음
2021-01-16,남양주(541),-13.1,0.9,-3.7,-8.3,53,1.8,4.8,X, ,보통
2021-01-16,안산(545),-11.5,-0.5,-3.9,-7.5,62,1.7,3.5,주의보,주의,낮음
2021-01-16,경기광주(546),-11.2,0.1,-4.6,-8.8,56,1.5,3.6,X,관심,낮음
2021-01-16,여주(548),-12.9,1,-3.7,-7.3,64,1.8,3.3,X, ,낮음
2021-01-16,용인(549),-10.3,1.4,-2.8,-6.1,54,2.2,4,X, ,보통
2021-01-16,오산(550),-12.9,-0.3,-4,-7,55,2.3,4.7,X, ,낮음
2021-01-16,평택(551),-12.3,1.3,-3.5,-5.9,62,3.8,6.2,X, ,낮음
2021-01-16,화천(555),-12.9,0.8,-4.8,-11.4,67,1.3,4,주의보,주의,낮음
2021-01-16,양구(556),-16.4,0.3,-4.8,-11.3,58,1.9,4.4,X,관심,낮음
2021-01-16,시흥(565),-13.9,-0.9,-4.7,-8.9,61,2.7,5,주의보,주의,낮음
2021-01-16,구리(569),-12.3,0.2,-4.2,-8.3,49,2.2,4.4,X, ,낮음
2021-01-16,화성(571),-11.7,-0.7,-4.2,-7.3,58,1.4,2.7,주의보,주의,낮음
2021-01-16,성남(572),-12.3,0.6,-3.9,-7.6,48,1.6,3.1,X, ,낮음
2021-01-16,과천(590),-14.5,0.7,-3.8,-7.6,56,2.2,4.8,X, ,보통
2021-01-16,양주(598),-15.5,-1.8,-5.9,-9.9,55,2.3,4.1,주의보,주의,보통
2021-01-16,단양(601),-9.5,3.1,-2.1,-6.2,62,1.4,3,X, ,낮음
2021-01-16,진천(602),-13.4,2.1,-2.9,-5.7,62,4.2,6.9,X, ,낮음
2021-01-16,괴산(603),-11.1,2.1,-2.7,-6.6,60,2.5,5.1,X, ,낮음
2021-01-16,옥천(604),-10.2,3.2,-1.3,-4.6,59,2,3.8,X, ,낮음
2021-01-16,홍북(608),-11.5,2.7,-2.7,-6,69,2.8,4.7,X, ,낮음
2021-01-16,공주(612),-10.6,1.7,-2.1,-5.2,58,2.6,5.3,X, ,낮음
2021-01-16,서천(614),-8.5,2.1,-1.6,-4.3,49,2.8,6.1,X, ,낮음
2021-01-16,논산(615),-9.6,2.2,-1.6,-4.5,62,3.2,5.8,X, ,낮음
2021-01-16,당진(616),-12.9,0.2,-3.7,-6,64,3.3,5.8,X,관심,낮음
2021-01-16,청양(618),-9.4,0.5,-3.2,-5.9,64,1.3,2.4,X, ,낮음
2021-01-16,음성(619),-13.7,0.5,-3.9,-7.7,62,4.3,6.9,X, ,보통
2021-01-16,증평(623),-10.7,2.2,-2.7,-5.4,63,2.8,5.5,X, ,낮음
2021-01-16,태안(627),-10.5,-0.3,-3.3,-5.4,70,3.3,5.7,X,관심,낮음
2021-01-16,예산(628),-11.3,1,-2.3,-5,60,2.7,5.1,X, ,낮음
2021-01-16,아산(634),-10.8,0.7,-2.9,-5.3,53,3.2,5,X, ,낮음
2021-01-16,계룡(636),-10.6,1.7,-2.4,-6.1,62,2.1,4.4,X, ,보통
2021-01-16,연천청산(652),-13.1,-1.2,-5.3,-9.7,58,1.5,3.4,주의보,주의,보통
2021-01-16,양양(670),-10.3,5.6,0.7,-4.1,44,3.1,5.3,X, ,낮음
